source_id,tweet_id,parent_idx,self_idx,num_parent,max_seq_len,text,veracity
716451800581279744,716451800581279744_11,1,12,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie  nWait . For real ? ? Any sources available ?,unverified
716451800581279744,716451800581279744_12,1,13,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie this was probably illegal and won't hold up,unverified
716451800581279744,716451800581279744_13,1,14,32,37,"@ShaunKing @BernieSanders wait , what ? I thought that was in Feb ?",unverified
716451800581279744,716451800581279744_14,1,15,32,37,"@ShaunKing @BernieSanders If the shoe was on the other foot , you would be apoplectic . Can you admit it ?",unverified
716451800581279744,716451800581279744_15,1,16,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie Hold on a sec . I need to do the happy dance ! !,unverified
716451800581279744,716451800581279744_16,1,17,32,37,@ShaunKing don't forget Democrats Abroad Primary ! ! !,unverified
716451800581279744,716451800581279744_17,1,18,32,37,@ShaunKing more to come,unverified
716451800581279744,716451800581279744_18,1,19,32,37,@ShaunKing Wow ! You're proud of cheating & lying ?,unverified
716451800581279744,716451800581279744_19,1,20,32,37,"@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie he also doesn't  "" win  "" but why are you cheering for cheating ?",unverified
716451800581279744,716451800581279744_20,1,21,32,37,@ShaunKing Awful lot of red states on that list ...,unverified
716451800581279744,716451800581279744_21,1,22,32,37,@ShaunKing @BernieSanders Don't get too excited & don't misrepresent . Nevada State convention not until mid-May . Delegate change maybe 2-4 .,unverified
716451800581279744,716451800581279744_22,2,23,32,37,@auberginefedora @ShaunKing more then 300 people would have to not show up so,unverified
716451800581279744,716451800581279744_23,1,24,32,37,@ShaunKing whooo ! ! !,unverified
716451800581279744,716451800581279744_24,1,25,32,37,"@ShaunKing Cheers on your incredibly sparsely populated states . And thinking you still have a chance , keep us progressives divided please .",unverified
716451800581279744,716451800581279744_25,1,26,32,37,@ShaunKing And Americans Abroad !,unverified
716451800581279744,716451800581279744_26,1,27,32,37,@ShaunKing you are lying ! The state convention isn't until May ! Seriously stop,unverified
716451800581279744,716451800581279744_27,1,28,32,37,@ShaunKing phenomenal man he is .,unverified
716451800581279744,716451800581279744_28,1,29,32,37,@ShaunKing @BernieSanders Revote in AZ too ? ?,unverified
716451800581279744,716451800581279744_29,2,30,32,37,@auberginefedora @ShaunKing Correct . Only in Clark County . Misleading headline .,unverified
716451800581279744,716451800581279744_30,1,31,32,37,"@ShaunKing What he's down by 2 million plus votes , & 200 plus delegates ? ? ? Crazy how that works ? ? ?",unverified
716451800581279744,716451800581279744_31,20,32,32,37,@thenewblack138 @ShaunKing @ninaturner @Bernlennials @LucyFlores @People4Bernie It wasn't cheating . Some Hillary delegates didn't show up .,unverified
716451800581279744,716451800581279744_32,1,33,32,37,@ShaunKing @BernieSanders Bernie is a cheater !,unverified
716451800581279744,716451800581279744_33,33,34,32,37,@Jonathanky74 @ShaunKing @BernieSanders How is Bernie a cheater ?,unverified
716451800581279744,716451800581279744_34,1,35,32,37,@ShaunKing he technically still lost Nevada right ? Just wins more delegates .,unverified
716451800581279744,716451800581279744_35,1,36,32,37,@ShaunKing  n  nArizona  nMassachussetts  nIllinois  n .. ( all questionable especially #AZElectionFraud )  n  npretty much everywhere except near arkansas,unverified
716451800581279744,716451800581279744_36,33,37,32,37,@Jonathanky74 @ShaunKing @BernieSanders hahaha that's funny,unverified
716451800581279744,716451800581279744_37,1,38,32,37,"@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores WAIT , is this true ? ? I thought it was just one county that swung other way",unverified
716451800581279744,716451800581279744_38,1,39,32,37,@ShaunKing @BernieSanders how did he win Nevada ?,unverified
716451800581279744,716451800581279744_39,1,40,32,37,"@ShaunKing @WrkngClass4Bern @BernieSanders not just lack of support , but as much obstruction as they can muster .",unverified
716451800581279744,716451800581279744_40,1,41,32,37,"@shaunking @berniesanders If he gets “ zero support ” from the “ establishment ” , then why is he suing the “ establishment ” ?",unverified
716451800581279744,716451800581279744_41,38,42,32,37,@griselbahena1 @ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores County that covers 77 % of NV .,unverified
716451800581279744,716451800581279744_42,1,43,32,37,@a_for2day @ShaunKing @BernieSanders Talk to @HillaryClinton about it . She tried to mislead the Sanders delegates : $URL$,unverified
716451800581279744,716451800581279744_43,32,44,32,37,@RedwoodGirl There are reports that a notice to went to delegates saying didn't need to show up . @thenewblack138 $URL$,unverified
716451800581279744,716451800581279744_44,1,45,32,37,"@ShaunKing he only won cacuses , how about that , FYI he lost in NEVADA",unverified
716451800581279744,716451800581279744_45,1,46,32,37,"@ShaunKing @BernieSanders 15 + Abroad + came within 2 % in IA , MA , IL , MO - Hillary can claim to have come within 2 % in MI ... and now NV too !",unverified
716451800581279744,716451800581279744_46,33,47,32,37,"@Jonathanky74 @dlynaffor @ShaunKing So when Sanders voters are following rules it's stealing , but when DNC is breaking rules it's  "" winning  "" ?",unverified
716451800581279744,716451800581279744_47,1,48,32,37,@ShaunKing Nah ... u can't ! !,unverified
716451800581279744,716451800581279744_48,1,49,32,37,"@ShaunKing @BernieSanders @ninaturner @People4Bernie That's the funny thing about enthusiasm : it's either free , or really expensive .",unverified
716451800581279744,716451800581279744_49,1,50,32,37,"@ShaunKing stop embarrassing yourself . Or at least , stop embarrassing @BernieSanders . Your support is a liability .",unverified
716451800581279744,716451800581279744_50,1,51,32,37,@ShaunKing @lsarsour @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie is this true how ?,unverified
716451800581279744,716451800581279744_51,19,52,32,37,@marilocosta @ShaunKing no . We're proud of beating Hillary's cheating and lies .,unverified
716451800581279744,716451800581279744_52,1,53,32,37,"@ShaunKing and almost won Massachusetts , but Bill Clinton rigged it =(",unverified
716451800581279744,716451800581279744_53,1,54,32,37,@ShaunKing You clearly do not understand how this works . There's a final state convention in May .,unverified
716451800581279744,716451800581279744_54,44,55,32,37,@retak47 @RedwoodGirl @thenewblack138 was that to everyone ? Just curious .,unverified
716451800581279744,716451800581279744_55,1,56,32,37,@ShaunKing And no one is reporting this ... such bias,unverified
716451800581279744,716451800581279744_56,33,57,32,37,@Jonathanky74 @dlynaffor @ShaunKing @BernieSanders lol,unverified
716451800581279744,716451800581279744_57,1,58,32,37,@ShaunKing @emmaklahana The Governor of my state supported Trump today . Thank you for the list of potential new places to live .,unverified
716451800581279744,716451800581279744_58,33,59,32,37,@Jonathanky74 @ShaunKing @BernieSanders stop playin .. April Fools was yesterday,unverified
716451800581279744,716451800581279744_59,1,60,32,37,"@ShaunKing only problem , what do those states have in common ? All lily white voters . He will continue to lose with minorities",unverified
716451800581279744,716451800581279744_60,34,61,32,37,"@dlynaffor @Jonathanky74 @ShaunKing @BernieSanders  "" trying to steal  "" = more delegates showing up for Bernie than for Hillary",unverified
716451800581279744,716451800581279744_61,1,62,32,37,@ShaunKing @BernieSanders Okay the way I'm reading their rules they still have another one to go ? ? ?,unverified
716451800581279744,716451800581279744_62,1,63,32,37,@ShaunKing that looks so awesome we have to take all the rest of the states with truth and honesty Sanders for president,unverified
716451800581279744,716451800581279744_63,1,64,32,37,"@ShaunKing @BernieSanders WOW you've gone insane ! BS STILL LOST NV ! List is either delusional or a lie ! You're a  "" journalist  "" ? ! FACTS MATTER",unverified
716451800581279744,716451800581279744_64,1,65,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie False .,unverified
716451800581279744,716451800581279744_65,64,66,32,37,@LunaMoon137 @ShaunKing @BernieSanders We just retook the lead in the state delegate convention due to high Bernie delegate turnout .,unverified
716451800581279744,716451800581279744_66,1,67,32,37,". @shaunking @berniesanders What you're celebrating in NV may be a nominal  "" win  "" but it's not democracy . It's what you claimed to be against .",unverified
716451800581279744,716451800581279744_67,1,68,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores This is isn't accurate at all . Either you're misinformed or deceiving .,unverified
716451800581279744,716451800581279744_68,1,69,32,37,@ConCanadian @ShaunKing @BernieSanders You're Canadian ... we want the same shit you already get ...,unverified
716451800581279744,716451800581279744_69,1,70,32,37,@ShaunKing this is the hope in the people's power I read about growing up .,unverified
716451800581279744,716451800581279744_70,67,71,32,37,@Only4RM @ShaunKing @BernieSanders it's not a nominal win . Clinton still won Nevada . This is abt 2 pledged delegates . Clinton still wins !,unverified
716451800581279744,716451800581279744_71,71,72,32,37,@armandodkos @Only4RM @ShaunKing @BernieSanders you have been one of the few sane voices over this fiasco,unverified
716451800581279744,716451800581279744_72,1,73,32,37,"@ShaunKing @BernieSanders LOL , prepare for disappointment",unverified
716451800581279744,716451800581279744_73,1,74,32,37,Gearing that isn't the case . He won Clark Cty . @ShaunKing @Anomaly100 @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie,unverified
716451800581279744,716451800581279744_74,1,75,32,37,@ShaunKing @BernieSanders lol .,unverified
716451800581279744,716451800581279744_75,1,76,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie and cheating $URL$,unverified
716451800581279744,716451800581279744_76,1,77,32,37,@ShaunKing Also came down to having a mighty fine candidate in Bernie :),unverified
716451800581279744,716451800581279744_77,74,78,32,37,@AZTanya @ShaunKing @Anomaly100 @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie you win Clark - you win the state,unverified
716451800581279744,716451800581279744_78,1,79,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores  nHe hasn't won NV yet . That comes in May .,unverified
716451800581279744,716451800581279744_79,1,80,32,37,"@ShaunKing @BernieSanders @People4Bernie Hey mainstream media like @nytimes & @CNN , how about reporting this ? Can you say buyer's remorse ?",unverified
716451800581279744,716451800581279744_80,1,81,32,37,@ShaunKing @BernieSanders Cheated . He still won't win the nomination . The Dem party doesn't want him .,unverified
716451800581279744,716451800581279744_81,1,82,32,37,@Fokus_401 @ShaunKing and Iowa ! $URL$,unverified
716451800581279744,716451800581279744_82,1,83,32,37,@ShaunKing @BernieSanders Bernie didnt win NV . Stop lying or nobody will take you seriously on anything,unverified
716451800581279744,716451800581279744_83,83,84,32,37,"@Yello_gal @ShaunKing @BernieSanders Not a lie , he won because Hillary's delegates did not show and some switched . That happens in caucuses .",unverified
716451800581279744,716451800581279744_84,1,85,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie And phony info ! Sin verguenza !,unverified
716451800581279744,716451800581279744_85,35,86,32,37,@FmrTankCommandr @ShaunKing technically lost in all ways . Delegate-wise and in will of people who came out . King is blowing smoke up butts,unverified
716451800581279744,716451800581279744_86,1,87,32,37,@ShaunKing @amandapalmer #FeelTheBern,unverified
716451800581279744,716451800581279744_87,1,88,32,37,@ShaunKing and Democrats Abroad !,unverified
716451800581279744,716451800581279744_88,19,89,32,37,@marilocosta @ShaunKing do you even know what you are talking about ?,unverified
716451800581279744,716451800581279744_89,19,90,32,37,"@ShaunKing @marilocosta  "" I don't understand caucuses waaa  "" $URL$",unverified
716451800581279744,716451800581279744_90,1,91,32,37,". @ShaunKing Not just  "" zero support from the establishment ,  "" @BernieSanders had had to overcome their monied and institutional opposition .",unverified
